model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,truth_norm,projection_error_percent,coefficient_error_percent,rom_error_percent,pythagorean_residual,integral_error_percent,minimum_prediction,maximum_prediction,fraction_phi_lt_threshold_percent,fraction_phi_gt_one_percent,filename
validation_selected_rank,6,pchip,fitting,34,39,40,1.393939,14.127612610326192,0.5099476509085624,0.0,0.5099476509085624,0.0,0.018238377781983124,-2.692938498645667e-07,0.5141241092307721,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_393939_num_40.stat
validation_selected_rank,6,pchip,fitting,35,41,42,1.414141,14.180824613446363,0.47864762101539043,0.0,0.47864762101539043,0.0,0.019359869618002665,-5.446245785438521e-07,0.5153686562956395,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_414141_num_42.stat
validation_selected_rank,6,pchip,fitting,36,43,44,1.434343,14.271671154838023,0.37781325883396694,0.0,0.37781325883396694,0.0,0.009096536513633404,-1.9922875534947846e-06,0.5214456259788662,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_434343_num_44.stat
validation_selected_rank,6,pchip,fitting,37,44,45,1.444444,14.311603392528514,0.48053746349896914,0.0,0.48053746349896914,0.0,-0.0020284788323321847,-5.310600644735703e-07,0.5192129469328609,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_444444_num_45.stat
validation_selected_rank,6,pchip,fitting,38,45,46,1.454545,14.328437170385776,0.5687430779368575,0.0,0.5687430779368575,0.0,0.04471925783607491,-5.617564342690631e-07,0.5203779957407021,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_454545_num_46.stat
validation_selected_rank,6,pchip,fitting,39,46,47,1.464646,14.332915229639472,0.6350969931847406,0.0,0.6350969931847406,0.0,-0.042013594476877816,-3.5221855780056606e-07,0.5223874726065824,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_464646_num_47.stat
validation_selected_rank,6,pchip,fitting,40,47,48,1.474747,14.43970357930931,0.510788693003325,0.0,0.510788693003325,0.0,-0.004622599327472027,-8.477989980374256e-07,0.5261463041123775,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_474747_num_48.stat
validation_selected_rank,6,pchip,fitting,41,48,49,1.484848,14.45919299466417,0.49425699273120693,0.0,0.49425699273120693,0.0,-0.000625094050475174,-2.437156722272964e-07,0.5231759708692594,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_484848_num_49.stat
validation_selected_rank,6,pchip,fitting,42,49,50,1.494949,14.496522732812947,0.45923336837382656,6.017842672556803e-15,0.4592333683738269,3.049318610115119e-20,0.007445041793958736,-3.4063686571128715e-07,0.5261847321159444,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_494949_num_50.stat
validation_selected_rank,6,pchip,fitting,43,50,51,1.505051,14.437176438141057,0.6805827051493069,1.1557550608457046e-15,0.6805827051493069,-1.3357697606704585e-34,0.007829684945332687,-1.148067744611318e-06,0.5225650866767539,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_505051_num_51.stat
validation_selected_rank,6,pchip,fitting,44,52,53,1.525253,14.490636987618782,0.6329719952024632,5.645613550408332e-15,0.6329719952024631,-2.0328790734106395e-20,-0.035886213875163386,-2.7022072136666877e-07,0.5258761187947747,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_525253_num_53.stat
validation_selected_rank,6,pchip,fitting,45,54,55,1.545455,14.566722001536746,0.39458539346639904,1.169927855766009e-14,0.39458539346639887,-1.3552527156082492e-20,0.017238547683599153,-3.6634055623901876e-07,0.5280969311021418,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_545455_num_55.stat
validation_selected_rank,6,pchip,fitting,46,55,56,1.555556,14.616573688255107,0.40170392640243135,0.0,0.40170392640243135,0.0,0.02845308116751835,-5.204294601816987e-07,0.5300096206015598,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_555556_num_56.stat
validation_selected_rank,6,pchip,fitting,47,56,57,1.565657,14.574785305263717,0.549667745852404,0.0,0.549667745852404,0.0,-0.006455967928511662,-1.8970416265703789e-06,0.530729472297655,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_565657_num_57.stat
validation_selected_rank,6,pchip,fitting,48,57,58,1.575758,14.666399297225942,0.37746841853413704,0.0,0.37746841853413704,0.0,0.04197096638276759,-2.514341407209937e-07,0.529138578303186,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_575758_num_58.stat
validation_selected_rank,6,pchip,fitting,49,58,59,1.585859,14.668222685131505,0.49662934930152103,0.0,0.49662934930152103,0.0,-0.05559374033678506,-1.1557103754875011e-07,0.5288232991235957,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_585859_num_59.stat
validation_selected_rank,6,pchip,fitting,50,59,60,1.59596,14.711173772451778,0.4999467048078276,0.0,0.4999467048078276,0.0,-0.035724462380793416,-1.1758435983831983e-06,0.5312449666505933,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_595960_num_60.stat
validation_selected_rank,6,pchip,fitting,51,60,61,1.606061,14.728207176255644,0.4139170995743525,0.0,0.4139170995743525,0.0,-0.022276852136051458,-2.451073899854148e-06,0.5325535721329308,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_606061_num_61.stat
validation_selected_rank,6,pchip,fitting,52,61,62,1.616162,14.78004627167974,0.4666946899900294,0.0,0.4666946899900294,0.0,-0.037705922998774004,-1.9003874440224633e-07,0.5317387233598181,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_616162_num_62.stat
validation_selected_rank,6,pchip,fitting,53,62,63,1.626263,14.756747418174106,0.4707460718697839,0.0,0.4707460718697839,0.0,0.010790475557752562,-2.1061756351271406e-06,0.5319138037640715,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_626263_num_63.stat
validation_selected_rank,6,pchip,fitting,54,63,64,1.636364,14.806979498821997,0.4469204764639156,0.0,0.4469204764639156,0.0,0.02083603419582457,-1.1631714932749945e-06,0.5343436217049069,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_636364_num_64.stat
validation_selected_rank,6,pchip,fitting,55,64,65,1.646465,14.839020869680658,0.5374721202166804,0.0,0.5374721202166804,0.0,-0.001460501945543124,-3.03695008343062e-08,0.5320020649927876,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_646465_num_65.stat
validation_selected_rank,6,pchip,fitting,56,66,67,1.666667,14.882769306071474,0.5722861103220294,0.0,0.5722861103220294,0.0,-0.05355849123275089,-3.7300037523454644e-07,0.5342606709204322,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_666667_num_67.stat
validation_selected_rank,6,pchip,fitting,57,67,68,1.676768,14.89146799241066,0.43821974579795564,0.0,0.43821974579795564,0.0,-0.03807627032968158,-2.0105965104855503e-06,0.5345204766127228,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_676768_num_68.stat
validation_selected_rank,6,pchip,fitting,58,68,69,1.686869,14.863228553128508,0.41840493204271495,0.0,0.41840493204271495,0.0,0.04848790874432167,-2.758255446295856e-07,0.5321050345945963,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_686869_num_69.stat
validation_selected_rank,6,pchip,fitting,59,69,70,1.69697,14.896806159654549,0.35887751068914414,0.0,0.35887751068914414,0.0,0.010840011239972622,-1.4517880595424277e-07,0.5332065478531783,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_696970_num_70.stat
validation_selected_rank,6,pchip,fitting,60,70,71,1.707071,14.947414820003644,0.39074918180038887,0.0,0.39074918180038887,0.0,-0.037638144840008714,-2.0932275644979124e-06,0.536371457862543,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_707071_num_71.stat
validation_selected_rank,6,pchip,fitting,61,71,72,1.717172,14.928758869795994,0.4648405546960996,0.0,0.4648405546960996,0.0,0.023300043641542437,-1.801847900814162e-07,0.5349179152267359,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_717172_num_72.stat
validation_selected_rank,6,pchip,fitting,62,72,73,1.727273,14.952832288547768,0.45327702376863144,0.0,0.45327702376863144,0.0,0.038147992595169364,-9.448735987187725e-07,0.5340759961954694,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_727273_num_73.stat
validation_selected_rank,6,pchip,fitting,63,73,74,1.737374,15.02910789652686,0.44071498349718163,0.0,0.44071498349718163,0.0,0.019376898582012192,-4.48869401597189e-08,0.5357904826297809,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_737374_num_74.stat
validation_selected_rank,6,pchip,fitting,64,74,75,1.747475,14.981514028253443,0.32204461419092667,3.0117219254570013e-15,0.3220446141909266,-3.388131789018109e-21,0.003747882524800354,-2.2853103115736034e-08,0.5343837805750052,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_747475_num_75.stat
validation_selected_rank,6,pchip,fitting,65,75,76,1.757576,15.057652890629452,0.33493613775054154,0.0,0.33493613775054154,0.0,-0.005070779268081055,-1.7777053860643893e-06,0.5372436875652962,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_757576_num_76.stat
validation_selected_rank,6,pchip,fitting,66,76,77,1.767677,14.997236033520513,0.4429903014166557,5.962807142996162e-15,0.4429903014166554,-2.3716922523123966e-20,0.03672770916553142,-4.084998387079077e-08,0.5341924483227902,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_767677_num_77.stat
validation_selected_rank,6,pchip,fitting,67,77,78,1.777778,15.06447062570793,0.3828158329379174,1.3275776973200474e-14,0.3828158329379172,-1.6940658945103632e-20,0.008666282554928758,-2.4716492236888327e-08,0.5359393028642252,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_777778_num_78.stat
validation_selected_rank,6,pchip,fitting,68,78,79,1.787879,15.015785745475727,0.4737918178961916,0.0,0.4737918178961916,0.0,0.024778573791853515,-1.2968528036062662e-06,0.5360340213119004,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_787879_num_79.stat
validation_selected_rank,6,pchip,fitting,69,79,80,1.79798,15.078643201973989,0.4116218395744527,0.0,0.4116218395744527,0.0,-0.030593365404718353,-8.210912218204738e-06,0.5389164320089652,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_797980_num_80.stat
validation_selected_rank,6,pchip,fitting,70,80,81,1.808081,15.127707855158457,0.5492841018458049,0.0,0.5492841018458049,0.0,-0.02578153780360561,-5.843024863837078e-06,0.5401005971371836,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_808081_num_81.stat
validation_selected_rank,6,pchip,fitting,71,81,82,1.818182,15.084753154633894,0.4520998228911248,0.0,0.4520998228911248,0.0,-0.017097686273509997,-1.6619715828764751e-06,0.5386718578329175,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_818182_num_82.stat
validation_selected_rank,6,pchip,fitting,72,82,83,1.828283,15.075005105175546,0.459500775858706,0.0,0.459500775858706,0.0,-0.03598581337049874,-4.498219525433273e-06,0.5389250248813953,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_828283_num_83.stat
validation_selected_rank,6,pchip,fitting,73,83,84,1.838384,15.104209132500657,0.44456273989654504,0.0,0.44456273989654504,0.0,0.036458196928583084,-7.190481944901708e-08,0.5341996356262783,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_838384_num_84.stat
validation_selected_rank,6,pchip,fitting,74,84,85,1.848485,15.121565863426323,0.41812040797552846,0.0,0.41812040797552846,0.0,-0.04020995164577078,-1.4411702716715537e-06,0.5385140669319463,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_848485_num_85.stat
validation_selected_rank,6,pchip,fitting,75,85,86,1.858586,15.09636543763586,0.5743257554732687,0.0,0.5743257554732687,0.0,0.047642445436708605,-2.765253721668976e-06,0.5379819616167272,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_858586_num_86.stat
validation_selected_rank,6,pchip,fitting,76,86,87,1.868687,15.146583249873807,0.36562410760166986,0.0,0.36562410760166986,0.0,-0.005213461004523046,-2.8871307806102146e-07,0.5371508739857971,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_868687_num_87.stat
validation_selected_rank,6,pchip,fitting,77,87,88,1.878788,15.189145664707954,0.3777305015932318,0.0,0.3777305015932318,0.0,-0.026249423911917195,-5.169425017248169e-07,0.5377126029704395,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_878788_num_88.stat
validation_selected_rank,6,pchip,fitting,78,88,89,1.888889,15.128388342214212,0.6030879165481298,0.0,0.6030879165481298,0.0,0.03824737194241922,-7.94121701934297e-08,0.536250449408276,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_888889_num_89.stat
validation_selected_rank,6,pchip,fitting,79,89,90,1.89899,15.170819319744613,0.42931224644263194,0.0,0.42931224644263194,0.0,-0.02638775841414105,-2.5274742084574236e-06,0.5384889968252695,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_898990_num_90.stat
validation_selected_rank,6,pchip,fitting,80,90,91,1.909091,15.179102126120826,0.3624576675213115,0.0,0.3624576675213115,0.0,-0.016961958809997145,-1.5761138000611133e-06,0.5395709538361942,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_909091_num_91.stat
validation_selected_rank,6,pchip,fitting,81,91,92,1.919192,15.19893494145909,0.4442420068202301,0.0,0.4442420068202301,0.0,0.03978442597363251,-1.215277724052474e-07,0.5377691846259346,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_919192_num_92.stat
validation_selected_rank,6,pchip,fitting,82,92,93,1.929293,15.180010073571133,0.379920842708826,0.0,0.379920842708826,0.0,0.012459285251916708,-2.0548545392720442e-07,0.5374135917972835,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_929293_num_93.stat
validation_selected_rank,6,pchip,fitting,83,93,94,1.939394,15.205939337359732,0.32520889481620247,0.0,0.32520889481620247,0.0,0.0033640205577232084,-4.2844067690666095e-07,0.5379014677084925,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_939394_num_94.stat
validation_selected_rank,6,pchip,fitting,84,94,95,1.949495,15.218511241823213,0.3578659336620851,0.0,0.3578659336620851,0.0,-0.015822907500242723,-1.1546862518099028e-06,0.538767982711153,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_949495_num_95.stat
validation_selected_rank,6,pchip,fitting,85,95,96,1.959596,15.257184856975613,0.2865804946424868,0.0,0.2865804946424868,0.0,0.0019210340820139194,-6.9895481702970415e-06,0.5409086341887884,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_959596_num_96.stat
validation_selected_rank,6,pchip,fitting,86,96,97,1.969697,15.220913155894998,0.39813864937310656,0.0,0.39813864937310656,0.0,0.03887457344105696,-1.1716993811602088e-07,0.5381034299802911,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_969697_num_97.stat
validation_selected_rank,6,pchip,fitting,87,97,98,1.979798,15.243547437157048,0.35408097275008205,0.0,0.35408097275008205,0.0,0.02531085148989667,-5.093883986748827e-07,0.5383625879686819,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_979798_num_98.stat
validation_selected_rank,6,pchip,fitting,88,98,99,1.989899,15.240908175145496,0.42259456141895757,9.443539323330341e-15,0.4225945614189578,1.3552527156059887e-20,-0.018994184810922705,-4.671612663421092e-06,0.5393751316700254,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_989899_num_99.stat
validation_selected_rank,6,pchip,fitting,89,99,100,2.0,15.291006007061322,0.5215248319424403,1.371962163139315e-16,0.5215248319424403,-1.8822801770859078e-36,-0.05006741064596062,-5.416356147483659e-07,0.5385939436810632,0.0,0.0,rotating_drum_bidisperse_size_ratio_2_000000_num_100.stat
validation_selected_rank,6,pchip,internal_validation,0,5,6,1.050505,12.616459208573609,1.021308715604853,1.865948425112933,2.12716595914655,-7.589415207398531e-19,0.00786843972846532,-1.66849073426019e-06,0.33606251139140714,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_050505_num_6.stat
validation_selected_rank,6,pchip,internal_validation,1,8,9,1.080808,12.673523702161393,0.5353465199533061,0.9949095136159445,1.1297968121346635,1.734723475976807e-18,-0.006330675804158321,-1.4881851785115857e-06,0.36419559495566567,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_080808_num_9.stat
validation_selected_rank,6,pchip,internal_validation,2,28,29,1.282828,13.574801660424276,0.5269078867355469,0.24908374033673908,0.5828161209200304,1.1545059071076114e-18,-0.016857913848777425,-5.808233399155236e-07,0.4883672005347119,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_282828_num_29.stat
validation_selected_rank,6,pchip,internal_validation,3,31,32,1.313131,13.780167793246846,0.5654274719315202,1.059517000295984,1.2009514977429976,7.887570804832045e-18,0.028037943381958152,-4.753575487869803e-07,0.5019237135904651,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_313131_num_32.stat
validation_selected_rank,6,pchip,internal_validation,4,37,38,1.373737,14.05629337369303,0.6022930810919249,0.983426872881018,1.1532065599170462,-3.4287893704854078e-18,0.004609807570244198,-1.3826187994753204e-06,0.5085178204364577,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_373737_num_38.stat
validation_selected_rank,6,pchip,internal_validation,5,40,41,1.40404,14.169638877135696,0.613917495243756,0.6110133688045637,0.8661593547519051,-3.2390539903004445e-18,0.019741399866488304,-4.975155685838637e-07,0.51489351427947,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_404040_num_41.stat
validation_selected_rank,6,pchip,internal_validation,6,42,43,1.424242,14.141615859667047,0.7284017983347967,1.2092360323762992,1.411673107278958,8.809142651444724e-18,0.022065443608835517,-6.274855178118616e-07,0.5181529669201123,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_424242_num_43.stat
validation_selected_rank,6,pchip,internal_validation,7,51,52,1.515152,14.49951004970088,0.4332767520330875,0.7384436355713409,0.8561703958722877,-5.0889739471038364e-18,-0.017964204959209012,-8.585061285286482e-07,0.5237513205970321,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_515152_num_52.stat
validation_selected_rank,6,pchip,internal_validation,8,53,54,1.535354,14.542440847135541,0.43652560998656553,0.5062770510558289,0.6684841513453418,-2.7647155398380363e-18,-0.0039484864172503395,-1.4131422800910335e-07,0.5267527156869559,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_535354_num_54.stat
validation_selected_rank,6,pchip,internal_validation,9,65,66,1.656566,14.805162493209902,0.4977875828665933,1.1504400107905273,1.2535169309123517,4.743384504624082e-18,-0.0398175627010674,-1.4077712686725898e-07,0.533130259834022,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_656566_num_66.stat
validation_selected_rank,6,pchip,external,0,0,8,1.0625,12.65352393796489,0.7202827920211675,1.6932500404774384,1.840082335130312,-3.3610267347050637e-18,0.0005132871222440114,-1.3041788005831152e-06,0.3414889308353335,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_062500_num_8.stat
validation_selected_rank,6,pchip,external,1,1,4,1.125,12.882700082039083,0.729809895703949,0.9282338760388351,1.1807796629741987,-2.6156377411212794e-18,-0.029075037529331445,-1.8233514158886494e-06,0.41159032058554723,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_125000_num_4.stat
validation_selected_rank,6,pchip,external,2,2,2,1.25,13.405105564701557,0.5621223809162218,0.6794293991357988,0.8818196411608094,2.3987973066241786e-18,-0.004284412275746664,-7.524696108645548e-07,0.4804347924526527,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_250000_num_2.stat
